zipcode,name,place_id,price_level,rating,user_ratings_total,searched_keyword,searched_zipcode,location_lat,location_lng,compound_code,global_code,art_gallery,atm,bakery,bar,beauty_salon,bicycle_store,book_store,cafe,car_dealer,car_repair,car_wash,clothing_store,convenience_store,department_store,drugstore,electronics_store,establishment,finance,florist,food,funeral_home,furniture_store,gas_station,general_contractor,grocery_or_supermarket,hair_care,hardware_store,health,home_goods_store,jewelry_store,laundry,liquor_store,local_government_office,locksmith,lodging,meal_delivery,meal_takeaway,movie_rental,night_club,park,parking,pet_store,pharmacy,point_of_interest,premise,restaurant,school,shoe_store,shopping_mall,spa,storage,store,supermarket,tourist_attraction,travel_agency,population,population_density_square_miles,housing_units,home_price_to_income_ratios,price_level*rating,avg_price_level_by_zipcode,avg_rating_by_zipcode,avg_user_ratings_total_by_zipcode,total_number_of_bars_by_zipcode,total_number_of_cafes_by_zipcode,user_ratings_total_per_capita,rating_weighed_population_density,open_now_False,open_now_True,open_now_nan
10459,Sprint Store,ChIJHRptHFX0wokRawQKkzAL1b0,2.0,3.4,54,stores,10459,40.822796200000006,-73.8914534,"R4F5+4C The Bronx, New York",87G8R4F5+4C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,48351,58950.1,17792,14.064362336114426,6.8,1.3181818181818181,3.9955555555555553,107.91111111111111,0,6,0.0011168331575355215,200430.34,0,1,0
11432,Annam Brahma,ChIJCbVgyeZgwokRKyrUxWU47Bs,1.0,4.6,262,restaurant,11432,40.7127974,-73.8012718,"P57X+4F Jamaica, Queens, NY",87G8P57X+4F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,62053,28870.2,20030,10.44431724680714,4.6,1.3,3.9466666666666663,321.4222222222222,1,9,0.004222197154045735,132802.91999999998,0,1,0
10017,Barolo East,ChIJLReM8yNZwokRxpaJtgdHe44,,4.6,146,restaurant,10017,40.754773,-73.970714,Q23H+WP New York,87G8Q23H+WP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,15801,49849.9,12650,4.998196163317805,,2.297872340425532,4.066666666666666,599.3166666666667,9,20,0.00923992152395418,229309.53999999998,0,1,0
11234,Saigon Grill & Bar,ChIJb6Z841lDwokR5ARZAYE6Hd8,2.0,4.5,339,restaurant,11234,40.6188328,-73.93097970000001,"J399+GJ Brooklyn, New York",87G8J399+GJ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,95666,12910.5,33947,6.836693325470829,9.0,1.6744186046511629,4.052727272727273,502.56363636363636,3,16,0.0035435787008968704,58097.25,0,1,0
10019,Samudra,ChIJq-yixwtZwokRBnimxVyVaOo,,4.9,94,restaurant,10019,40.7661115,-73.9867616,Q287+C7 New York,87G8Q287+C7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,43703,62718.5,33077,9.28536015298534,,2.04,4.07704918032787,516.9508196721312,9,20,0.0021508820904743383,307320.65,0,1,0
11102,Taste of Bengal,ChIJu0RFBUdfwokR8lx4ar0i6F0,1.0,4.8,139,restaurant,11102,40.7677213,-73.9204677,"Q39H+3R Astoria, Queens, NY",87G8Q39H+3R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,30800,39056.5,16259,9.583717046217242,4.8,1.5416666666666667,4.143137254901961,148.72549019607843,1,11,0.004512987012987013,187471.19999999998,0,1,0
11232,Bookery,ChIJ__-v3MZawokR9VZTe8KbL94,,4.6,36,coffee shops,11232,40.6531179,-74.0028823,"MX3W+6R Brooklyn, New York",87G7MX3W+6R,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,27602,23174.4,9287,12.453010006883039,,1.2962962962962963,4.353846153846154,417.4807692307692,5,13,0.0013042533149771756,106602.24,1,0,0
10458,Arthur Avenue Fiasco,ChIJG1t0TIf0wokRGsg2AI_nFU0,,4.6,174,restaurant,10458,40.8548301,-73.88786259999998,"V436+WV The Bronx, New York",87G8V436+WV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,83960,83517.6,29042,11.299068725686666,,1.5833333333333333,4.103571428571428,369.5,2,16,0.0020724154359218674,384180.96,0,1,0
10455,Jerusalem Furniture Co Inc,ChIJybMUwsj1wokR_LzNaeXVC-o,,2.9,31,stores,10455,40.816269,-73.9168493,"R38M+G7 The Bronx, New York",87G8R38M+G7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,42283,59295.0,15066,12.312973396515055,,1.4193548387096775,3.979245283018867,195.8679245283019,1,10,0.0007331551687439396,171955.5,0,1,0
10032,Sprint Store,ChIJA8mZ1Z32wokRumkFiagQzzw,2.0,3.2,55,stores,10032,40.8423479,-73.9385047,R3R6+WH New York,87G8R3R6+WH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,64264,98152.9,22574,9.91446885356512,6.4,1.53125,4.047058823529412,190.2549019607843,4,13,0.0008558446408564671,314089.27999999997,0,1,0
11373,Lhasa Liang Fen,ChIJ-UXFfqtfwokRtBVHHzZc1PA,,4.6,85,restaurant,11373,40.74397620000001,-73.88478479999998,"P4V8+H3 Elmhurst, Queens, NY",87G8P4V8+H3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,93967,61733.7,33886,10.657835609479712,,1.6585365853658536,4.076923076923077,1042.7884615384614,3,12,0.000904572881969202,283975.01999999996,0,1,0
11102,Lazo Convenient Store,ChIJ46raN0RfwokR50spe4GmL6Q,,0.0,0,stores,11102,40.77218189999999,-73.92060440000002,Q3CH+VQ New York,87G8Q3CH+VQ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,30800,39056.5,16259,9.583717046217242,,1.5416666666666667,4.143137254901961,148.72549019607843,1,11,0.0,0.0,0,0,1
11217,Broccolino,ChIJqb2Cj65bwokRr6rJ8O7rqqI,2.0,4.2,250,restaurant,11217,40.681904700000004,-73.9763445,"M2JF+QF Brooklyn, New York",87G8M2JF+QF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,41407,55210.7,19287,10.834373428214825,8.4,1.8979591836734695,4.256896551724138,564.1896551724138,8,18,0.006037626488274929,231884.94,0,1,0
11427,Elena's,ChIJYU6PjnlhwokRgpk3RQB7koQ,2.0,4.2,672,restaurant,11423,40.71833549999999,-73.7577031,P69R+8W New York,87G8P69R+8W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,24037,15203.6,7983,6.5432214639117205,8.4,1.4444444444444444,3.448000000000001,272.32,0,2,0.027956899779506595,63855.12,0,1,0
11429,Mikes corner store and deli,ChIJdfWyz9BjwokRYsnggPTzXC0,,4.0,2,stores,11429,40.712384,-73.7413389,P765+XF New York,87G8P765+XF,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,27403,21179.7,7752,5.2198462277751085,,1.5,3.8055555555555554,115.38888888888889,0,0,7.298470970331716e-05,84718.8,0,1,0
10034,Moon River,ChIJ-fxoFvbzwokR0a-48347CLE,,4.0,3,stores,10034,40.8654354,-73.9195969,V38J+55 New York,87G8V38J+55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,42910,39355.3,16650,6.261422618612473,,1.6666666666666667,4.228571428571429,276.48979591836735,6,15,6.991377301328361e-05,157421.2,0,1,0
11238,Ogliastro Pizza Bar,ChIJjdjQkqBbwokR2rdiU-wl1Vs,2.0,4.4,216,restaurant,11238,40.674417600000005,-73.96332439999998,M2FP+QM New York,87G8M2FP+QM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,54540,49287.9,26697,10.375027808025104,8.8,1.6875,4.24423076923077,247.23076923076923,9,12,0.0039603960396039604,216866.76000000004,0,1,0
11216,David's Brisket House,ChIJuRAJ55pbwokRqGveFjbVWkw,2.0,4.5,558,restaurant,11216,40.6791302,-73.9493943,"M3H2+M6 Brooklyn, New York",87G8M3H2+M6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,56308,60233.5,27273,17.566793737013462,9.0,1.4285714285714286,4.2740740740740755,235.0185185185185,1,15,0.009909781913760034,271050.75,0,1,0
11203,Mothers Seafood & More,ChIJb77AsWBbwokR4no3aZ8y8hE,2.0,4.0,267,restaurant,11203,40.650977000000005,-73.941378,"M325+9C Brooklyn, New York",87G8M325+9C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,75451,35174.8,30926,8.725159428203678,8.0,1.4642857142857142,3.991999999999999,262.78,3,11,0.003538720494095506,140699.2,0,1,0
11206,Samurai Papa,ChIJ20rEtftbwokR01pduclKrx4,2.0,4.5,309,restaurant,11206,40.7028183,-73.9432917,"P334+4M Brooklyn, New York",87G8P334+4M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,88349,61590.7,32775,17.99802219536315,9.0,1.5666666666666667,4.285454545454545,191.5090909090909,5,15,0.0034974928974861063,277158.14999999997,0,1,0
10455,El Nuevo Delicioso,ChIJtfWbAsb1wokR0oePdFECIaE,,4.2,121,restaurant,10455,40.815962799999994,-73.9168334,"R38M+97 The Bronx, New York",87G8R38M+97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,42283,59295.0,15066,12.312973396515055,,1.4193548387096775,3.979245283018867,195.8679245283019,1,10,0.002861670174774732,249039.0,0,1,0
10037,BLG Hardware,ChIJhxFf5HH2wokRUco_-NA99dQ,,4.4,43,stores,10037,40.8122203,-73.9425831,R364+VX New York,87G8R364+VX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21139,82131.9,10583,9.37146155724784,,1.25,3.6611111111111105,78.19444444444444,0,2,0.002034154879606415,361380.36,0,1,0
11412,Seamorhen,ChIJleE37kFhwokR_KpoitNHDMw,1.0,4.4,300,restaurant,11412,40.703545399999996,-73.7662637,P63M+CF New York,87G8P63M+CF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,37458,22742.1,11871,5.440859941159239,4.4,1.25,3.4444444444444446,119.44444444444444,0,0,0.008008970046452027,100065.24,0,1,0
11433,Boston Market,ChIJXTAxe01hwokRcDAI9wG9g-w,1.0,3.7,187,restaurant,11433,40.705405999999996,-73.794668,"P644+54 Queens, New York",87G8P644+54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,36489,23550.9,11574,7.9870344131519175,3.7,1.0,3.636000000000001,118.28,0,2,0.005124832141193236,87138.33000000002,0,1,0
11692,T&M Auto Parts,ChIJS-Exg11owokRjOzvW11PG7o,,4.5,88,stores,11692,40.59047169999999,-73.80346930000002,H5RW+5J New York,87G8H5RW+5J,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,20991,20937.3,7411,8.674813737961113,,1.5,3.4470588235294133,112.3529411764706,0,3,0.0041922728788528416,94217.84999999999,1,0,0
10007,Starbucks,ChIJ2yCB3B5awokRJgRjLuDLEQM,2.0,3.8,395,coffee shops,10007,40.715532,-74.00900299999998,PX8R+69 New York,87G7PX8R+69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7023,44029.0,3366,8.10330493126375,7.6,1.9591836734693877,4.114285714285715,734.3392857142857,8,20,0.05624377046846077,167310.19999999998,0,1,0
10006,Dunkin',ChIJN9j4B5BbwokRXqgLwX-xo6g,1.0,4.2,35,coffee shops,10006,40.709799600000004,-74.01443509999999,PX5P+W6 New York,87G7PX5P+W6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3454,37014.1,2343,6.470354609929077,4.2,1.9310344827586208,3.9488888888888893,336.6,7,11,0.01013317892298784,155459.22,0,1,0
11203,Dunkin',ChIJLYtOASJdwokRMWke-iFh3M8,1.0,4.4,55,coffee shops,11203,40.6516654,-73.92988969999998,"M32C+M2 Brooklyn, New York",87G8M32C+M2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,75451,35174.8,30926,8.725159428203678,4.4,1.4642857142857142,3.991999999999999,262.78,3,11,0.0007289499145140555,154769.12000000002,0,1,0
10128,Sfoglia,ChIJLenzb6RYwokRwsIJcrPNQ5s,3.0,4.5,158,restaurant,10128,40.7834926,-73.9528729,Q2MW+9V New York,87G8Q2MW+9V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,59256,127237.0,34790,8.967634418033505,13.5,2.051282051282051,4.1923076923076925,212.48076923076923,7,12,0.0026663966518158497,572566.5,0,1,0
10458,Webster Cafe & Diner,ChIJ80PDmnnzwokRvxpeGoTaQ74,1.0,4.1,388,coffee shops,10458,40.867338000000004,-73.883899,"V488+WC The Bronx, New York",87G8V488+WC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,83960,83517.6,29042,11.299068725686666,4.1,1.5833333333333333,4.103571428571428,369.5,2,16,0.004621248213434969,342422.16,0,1,0
10314,Dunkin',ChIJL0OcGblNwokR6PG1r2DOPdI,1.0,0.0,0,coffee shops,10308,40.58119979999999,-74.164767,"HRJP+F3 Staten Island, New York",87G7HRJP+F3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,90761,6634.5,33268,5.5947522538101495,0.0,1.8,4.1049999999999995,531.0166666666667,5,17,0.0,0.0,0,1,0
11221,Little Mo,ChIJVVUZWwhcwokRNSjSbI_LGZw,2.0,4.4,379,restaurant,11221,40.6969919,-73.9336783,"M3W8+QG Brooklyn, New York",87G8M3W8+QG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,83835,60603.8,34797,15.64412896536598,8.8,1.34375,4.073684210526315,153.10526315789474,8,18,0.004520784875052186,266656.72000000003,0,1,0
11367,Ming Garden Chinese Restaurant,ChIJeZdJnvVgwokRT7lRUbqIwrc,1.0,4.2,80,restaurant,11367,40.7300925,-73.81537159999998,"P5JM+2V Flushing, Queens, NY",87G8P5JM+2V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,41824,17756.9,15802,8.280254777070066,4.2,1.2142857142857142,4.213513513513514,296.64864864864865,0,3,0.0019127773527161439,74578.98000000001,0,1,0
10011,The Container Store,ChIJlzpEM6NZwokRHEmZ4wh60aI,2.0,4.4,1071,stores,10011,40.7403433,-73.99493299999999,P2R4+42 New York,87G8P2R4+42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,50472,76262.9,33707,7.4969093326491105,8.8,2.2222222222222223,4.089473684210526,549.0175438596491,6,17,0.02121968616262482,335556.76,0,1,0
10456,Mitchell's Discount Store Botanica,ChIJe3D9PzT0wokRWCnimunRH70,,2.9,15,stores,10456,40.828604399999996,-73.91655639999998,R3HM+C9 New York,87G8R3HM+C9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,94218,92585.0,32349,12.735187781303035,,1.2,4.084444444444445,136.82222222222222,0,5,0.00015920524740495448,268496.5,0,1,0
10018,Starbucks,ChIJy6py96pZwokRUwo8M9BbVtU,2.0,3.6,212,coffee shops,10018,40.75312599999999,-73.98508299999999,Q237+7X New York,87G8Q237+7X,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9687,30002.0,5940,6.827405108617809,7.2,1.891304347826087,4.049152542372881,603.6949152542373,8,20,0.021885000516155672,108007.2,0,1,0
11205,322 Dekalb Grocery Store,ChIJqwx3NblbwokRx2zvdHb1l9I,,3.3,3,stores,11205,40.68960420000001,-73.96543659999998,M2QM+RR New York,87G8M2QM+RR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,46064,48748.8,17664,12.608450306835016,,1.7352941176470589,4.2980769230769225,267.7307692307692,4,13,6.512678013199027e-05,160871.04,0,1,0
11237,Faro,ChIJH2Y986dewokRdS64Aggwwp4,2.0,4.5,471,restaurant,11237,40.70741599999999,-73.9228274,"P34G+XV Brooklyn, New York",87G8P34G+XV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,49310,50124.0,17987,12.677727423025305,9.0,1.56,4.328571428571428,199.32142857142858,5,17,0.009551815047657676,225558.0,0,1,0
10458,Webster Wallpaper Paint & Blinds,ChIJycXAyHjzwokRMwLLVeUdWgU,,4.5,25,stores,10458,40.8654425,-73.8871892,"V487+54 The Bronx, New York",87G8V487+54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,83960,83517.6,29042,11.299068725686666,,1.5833333333333333,4.103571428571428,369.5,2,16,0.0002977608384945212,375829.2,1,0,0
10022,Jack's Place,ChIJobRvBONYwokRUBx4k2pX4g8,,3.9,50,stores,10022,40.7560295,-73.9687842,Q24J+CF New York,87G8Q24J+CF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,31125,72810.3,24206,6.858595037048528,,2.2115384615384617,4.035937500000001,565.546875,10,20,0.001606425702811245,283960.17,0,1,0
10468,Duane Reade,ChIJmSACRITzwokRxeqXHj7UhXA,2.0,3.1,59,stores,10468,40.8675399,-73.896984,"V493+26 The Bronx, New York",87G8V493+26,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,78647,73450.8,27515,5.382011873716917,6.2,1.4230769230769231,4.0,328.3695652173913,1,7,0.0007501875468867217,227697.48,0,1,0
10470,Bella Napoli Pizzeria,ChIJnbApzN3ywokRAGFdq401ItI,,4.3,149,restaurant,10470,40.900934,-73.86180700000001,"W42Q+97 The Bronx, New York",87G8W42Q+97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,15432,10792.2,6404,7.424772568229531,,1.2857142857142858,3.7000000000000006,97.76315789473684,4,3,0.00965526179367548,46406.46,0,1,0
10029,Sprint Store,ChIJGbWM-wL2wokRNyYTFWirGNc,2.0,3.3,43,stores,10029,40.791374,-73.9452589,Q3R3+GV New York,87G8Q3R3+GV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,79597,98058.8,34108,20.378645343367825,6.6,1.7058823529411764,4.152830188679247,212.03773584905662,10,14,0.0005402213651268264,323594.04,0,1,0
10310,Fab Cup,ChIJyfRzzW1OwokRNW-RIILDNj8,2.0,4.4,174,coffee shops,10301,40.6301458,-74.10945490000002,"JVJR+36 Staten Island, New York",87G7JVJR+36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,23262,12957.8,9376,6.262743955723858,8.8,1.625,3.972727272727273,180.86363636363637,2,6,0.00748001031725561,57014.32,1,0,0
11369,Queens Spy Shop,ChIJYwCsIZRfwokRW1ZEgH7KnbE,,4.4,69,stores,11369,40.762495,-73.8709208,Q46H+XJ New York,87G8Q46H+XJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,34118,31291.4,12931,10.47652482400547,,1.375,4.1525,220.325,1,2,0.002022392871797878,137682.16,1,0,0
11213,Royal Cuisine,ChIJ6xA-w4BcwokR_X9u9Bichzo,1.0,4.3,171,restaurant,11213,40.6667711,-73.93143189999998,M389+PC New York,87G8M389+PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,66295,60798.8,27467,18.61184368257013,4.3,1.3181818181818181,4.186956521739131,213.1304347826087,1,7,0.0025793800437438723,261434.84,0,1,0
10451,Dunkin',ChIJK6A7lyf1wokRJO0Joi5l1gc,1.0,1.0,1,coffee shops,10451,40.8171857,-73.9226462,"R38G+VW The Bronx, New York",87G8R38G+VW,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,47798,46447.4,19884,4.688634556204834,1.0,1.4166666666666667,3.9301886792452843,384.0188679245283,6,15,2.0921377463492197e-05,46447.4,0,1,0
11411,Top tortillas,ChIJNwcUO3xjwokRuILxnY1Nyqw,,4.4,49,restaurant,11411,40.6948093,-73.73847690000001,M7V6+WJ New York,87G8M7V6+WJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,20759,17772.7,6482,4.6047165590848085,,1.3,3.4346153846153844,171.8846153846154,1,1,0.0023604219856447808,78199.88,0,1,0
11219,3 In 1 Kitchen,ChIJw6FuKzNFwokRsIXvoYrVQIE,2.0,3.9,149,restaurant,11219,40.638411700000006,-73.99795809999998,J2Q2+9R New York,87G8J2Q2+9R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,90036,60750.6,27060,22.00534419137295,7.8,1.4615384615384615,3.949999999999999,116.0,1,10,0.001654893598116309,236927.34,0,1,0
